Name  RA   Dec  t0[HJD]  tE[days]    u0    Ibase    Ibase_err
OGLE-2012-BLG-1720 17:52:21.31 -34:47:24.9 2456237.183 62.82 0.058 18.215 19.777
OGLE-2012-BLG-1721 18:01:51.28 -27:56:41.4 2456225.534 91.92 0.102 19.049 22.053
OGLE-2012-BLG-1722 18:02:50.36 -28:39:34.7 2456226.019 44.90 0.079 19.725 21.167
OGLE-2012-BLG-1723 18:00:50.35 -28:48:43.6 2456221.899 53.45 0.313 18.571 20.384
OGLE-2012-BLG-1724 17:54:35.25 -31:00:13.9 2456375.044 77.00 0.000 15.815 15.815
OGLE-2012-BLG-1725 17:44:16.52 -34:23:43.9 2456220.395 4.852 0.327 19.779 19.779
OGLE-2012-BLG-1726 17:49:17.75 -33:43:54.9 2456233.903 117.5 0.095 19.236 21.486
OGLE-2012-BLG-1727 17:42:16.50 -24:11:07.5 2456247.064 46.46 0.373 15.709 18.002
OGLE-2012-BLG-1728 17:45:32.65 -21:41:47.9 2456232.835 29.58 0.060 19.549 19.549
OGLE-2012-BLG-1729 17:55:14.81 -27:09:47.5 2456220.534 35.68 0.186 20.508 20.508
OGLE-2012-BLG-1730 18:06:26.37 -29:30:36.3 2456264.878 51.69 0.000 14.330 16.643
OGLE-2012-BLG-1731 17:38:48.09 -26:54:38.1 2456469.051 134.1 0.001 15.577 15.577
OGLE-2012-BLG-1732 17:54:08.15 -34:06:09.6 2456230.227 41.78 0.097 20.015 20.015
OGLE-2012-BLG-1733 17:57:05.26 -31:45:24.2 2456294.897 34.14 0.001 15.846 15.846
OGLE-2012-BLG-1734 17:48:05.26 -22:11:53.9 2456237.013 21.32 0.148 18.490 19.292
OGLE-2012-BLG-1735 18:11:11.07 -30:34:17.3 2456226.070 58.00 0.580 19.016 19.016
OGLE-2012-BLG-1736 17:54:12.04 -31:20:59.5 2456232.875 3.642 1.716 13.859 13.859
OGLE-2012-BLG-1737 17:53:58.93 -29:15:05.4 2456258.281 16.64 0.000 16.377 16.377
OGLE-2012-BLG-1738 17:59:02.18 -29:40:06.5 2456236.627 10.56 0.207 18.843 18.843
OGLE-2012-BLG-1739 18:05:30.25 -26:37:00.1 2456243.808 14.97 1.222 15.771 15.771
OGLE-2012-BLG-1740 17:59:20.85 -29:12:57.1 2456242.468 28.56 0.157 19.253 19.253
OGLE-2012-BLG-1741 17:51:57.86 -29:28:13.4 2456219.290 9.882 0.144 20.142 20.142
OGLE-2012-BLG-1742 18:12:55.76 -25:11:05.6 2456216.770 105.2 0.052 20.054 20.054
OGLE-2012-BLG-1743 17:50:05.72 -30:40:50.2 2456210.879 8.826 0.221 20.137 20.137
OGLE-2012-BLG-1744 17:47:10.02 -34:22:51.3 2456211.550 50.36 0.104 20.107 21.008
OGLE-2013-BLG-0001 17:54:25.14 -28:59:30.4 2456358.045 36.42 0.148 19.149 20.915
OGLE-2013-BLG-0002 17:53:30.11 -29:04:15.2 2456342.286 6.139 0.000 18.684 18.684
OGLE-2013-BLG-0003 17:55:07.35 -28:53:00.7 2456337.614 13.79 0.004 19.270 20.273
OGLE-2013-BLG-0004 17:54:42.55 -28:39:50.3 2456331.680 102.7 0.135 17.583 21.107
OGLE-2013-BLG-0005 17:54:10.08 -28:51:05.2 2456391.806 38.85 0.172 16.709 16.795
OGLE-2013-BLG-0006 17:52:47.11 -28:53:25.9 2456348.574 18.58 0.105 18.234 21.394
OGLE-2013-BLG-0007 17:52:30.21 -28:45:01.3 2456342.688 34.59 0.174 20.295 21.255
OGLE-2013-BLG-0008 17:53:10.20 -28:25:42.1 2456347.724 12.28 1.136 16.446 16.446
OGLE-2013-BLG-0009 17:54:08.45 -30:22:08.8 2456346.048 38.84 0.226 19.060 19.792
OGLE-2013-BLG-0010 17:54:57.54 -29:58:25.2 2456341.219 13.71 0.417 17.342 17.765
OGLE-2013-BLG-0011 17:53:55.63 -29:41:35.1 2456358.769 23.36 0.175 18.369 19.666
OGLE-2013-BLG-0012 17:52:37.78 -29:35:54.4 2456350.681 23.30 0.163 19.301 19.301
OGLE-2013-BLG-0013 17:50:26.12 -29:48:57.5 2456362.553 22.24 0.422 15.694 15.694
OGLE-2013-BLG-0014 17:54:10.73 -29:20:16.8 2456351.029 11.98 0.023 19.269 20.611
OGLE-2013-BLG-0015 17:54:11.28 -29:18:47.7 2456325.480 19.21 0.000 17.362 19.793
OGLE-2013-BLG-0016 17:50:06.99 -33:58:58.4 2456337.716 8.226 0.743 17.422 17.422
OGLE-2013-BLG-0017 17:49:19.85 -33:40:03.4 2456319.815 23.71 1.212 15.977 15.977
OGLE-2013-BLG-0018 17:51:28.49 -33:21:32.6 2456367.919 46.19 0.347 19.485 19.485
OGLE-2013-BLG-0019 17:50:28.72 -33:24:26.4 2456347.737 37.57 0.149 20.136 21.361
OGLE-2013-BLG-0020 17:49:26.02 -33:18:54.5 2456337.180 128.8 0.172 18.642 19.707
OGLE-2013-BLG-0021 17:50:21.06 -33:11:14.8 2456350.440 25.02 0.159 17.657 21.091
OGLE-2013-BLG-0022 17:49:44.09 -33:08:18.5 2456352.762 2.375 0.876 16.861 16.861
OGLE-2013-BLG-0023 17:58:00.92 -28:29:23.3 2456352.513 67.77 0.077 19.003 21.520
OGLE-2013-BLG-0024 17:58:01.66 -28:19:26.2 2456363.363 21.83 0.105 17.030 17.030
OGLE-2013-BLG-0025 17:57:30.56 -28:21:03.1 2456354.731 61.36 0.006 18.119 20.534
OGLE-2013-BLG-0026 17:56:51.80 -28:35:41.4 2456351.302 8.033 0.299 19.909 19.909
OGLE-2013-BLG-0027 17:56:25.08 -28:24:15.7 2456343.608 10.29 1.218 16.576 16.576
OGLE-2013-BLG-0028 17:56:10.64 -28:28:13.7 2456320.052 41.04 1.586 16.231 16.231
OGLE-2013-BLG-0029 17:55:31.61 -28:29:31.4 2456329.633 6.082 0.556 14.159 15.428
OGLE-2013-BLG-0030 17:58:24.96 -28:07:48.1 2456346.377 47.72 0.459 15.308 17.799
OGLE-2013-BLG-0031 17:59:54.46 -27:47:25.2 2456301.466 34.66 0.588 16.435 16.435
OGLE-2013-BLG-0032 17:58:27.12 -27:48:59.5 2456318.869 44.40 1.459 17.108 17.108
OGLE-2013-BLG-0033 17:57:38.78 -27:45:04.0 2456346.964 35.23 0.422 19.054 19.054
OGLE-2013-BLG-0034 17:55:16.11 -27:30:49.5 2456341.405 5.770 0.405 19.234 19.234
OGLE-2013-BLG-0035 17:55:54.27 -29:37:21.1 2456341.514 5.165 0.521 19.377 19.377
OGLE-2013-BLG-0036 17:55:27.34 -29:48:54.5 2456406.227 48.32 0.631 15.972 15.972
OGLE-2013-BLG-0037 17:59:49.02 -29:25:36.2 2456348.267 62.63 0.069 19.039 20.734
OGLE-2013-BLG-0038 17:57:52.99 -29:23:02.5 2456338.965 7.327 0.481 18.726 18.726
OGLE-2013-BLG-0039 17:55:53.05 -29:15:19.8 2456344.871 22.78 0.061 19.009 21.372
OGLE-2013-BLG-0040 17:59:48.22 -29:09:44.5 2456348.209 34.37 0.569 13.605 13.605
OGLE-2013-BLG-0041 17:57:29.16 -29:08:37.1 2456342.078 16.93 0.317 19.622 19.622
OGLE-2013-BLG-0042 17:56:20.28 -29:12:37.1 2456354.137 37.47 0.548 17.103 17.652
OGLE-2013-BLG-0043 17:55:15.17 -29:09:49.2 2456340.458 12.49 0.542 19.622 19.622
OGLE-2013-BLG-0044 17:54:48.24 -28:58:30.6 2456301.356 35.87 0.863 17.683 17.683
OGLE-2013-BLG-0045 17:54:27.96 -29:03:20.1 2456308.604 55.45 1.246 17.884 17.884
OGLE-2013-BLG-0046 17:59:41.60 -28:48:49.4 2456354.343 15.32 0.066 16.866 17.014
OGLE-2013-BLG-0047 17:58:25.43 -28:43:52.3 2456177.922 147.8 2.764 16.204 16.204
OGLE-2013-BLG-0048 17:55:41.07 -30:40:29.5 2456353.039 25.39 0.066 16.378 18.280
OGLE-2013-BLG-0049 17:54:23.47 -30:36:54.4 2456377.945 21.66 0.278 18.052 18.052
OGLE-2013-BLG-0050 17:59:03.53 -29:57:48.7 2456355.992 13.29 0.046 18.901 18.901
OGLE-2013-BLG-0051 17:57:00.14 -29:59:00.7 2456340.200 21.13 0.078 19.797 21.913
OGLE-2013-BLG-0052 17:55:08.60 -30:05:41.1 2456355.165 24.92 0.361 18.808 19.879
OGLE-2013-BLG-0053 17:57:41.17 -31:50:48.5 2456340.052 19.51 0.166 20.316 20.316
OGLE-2013-BLG-0054 17:58:13.64 -31:39:19.7 2456343.997 89.38 0.133 19.140 19.140
OGLE-2013-BLG-0055 17:55:46.30 -31:37:39.7 2456349.596 10.62 0.040 19.653 20.610
OGLE-2013-BLG-0056 17:56:31.41 -31:08:49.5 2456312.402 100.3 0.184 16.814 19.701
OGLE-2013-BLG-0057 17:56:03.37 -31:07:56.9 2456451.001 131.8 0.586 16.623 16.961
OGLE-2013-BLG-0058 17:55:24.16 -33:16:04.6 2456341.973 10.51 0.000 17.959 18.311
OGLE-2013-BLG-0059 17:56:00.07 -32:55:59.1 2456352.093 144.9 0.130 17.896 20.811
OGLE-2013-BLG-0060 18:01:07.83 -27:57:45.2 2456341.997 82.35 0.055 16.934 19.629
OGLE-2013-BLG-0061 18:04:24.76 -27:25:35.2 2456348.896 15.95 0.501 13.269 13.269
OGLE-2013-BLG-0062 18:03:28.42 -27:31:52.9 2456351.637 6.015 1.803 15.826 15.826
OGLE-2013-BLG-0063 18:02:27.19 -27:28:00.8 2456297.879 54.82 0.435 18.923 18.923
OGLE-2013-BLG-0064 18:01:28.79 -27:29:47.5 2456354.834 3.049 0.832 15.393 16.185
OGLE-2013-BLG-0065 18:00:59.32 -27:32:57.4 2456327.891 115.1 0.120 18.643 20.747
OGLE-2013-BLG-0066 18:00:59.25 -27:25:59.5 2456340.925 16.67 0.079 18.840 20.542
OGLE-2013-BLG-0067 18:00:26.03 -27:33:23.7 2456341.254 88.95 0.011 17.296 20.474
OGLE-2013-BLG-0068 18:04:57.52 -29:07:50.3 2456361.610 18.87 0.386 17.134 17.134
OGLE-2013-BLG-0069 18:03:55.00 -28:59:57.9 2456368.479 58.91 0.161 18.166 20.209
OGLE-2013-BLG-0070 18:00:55.93 -29:00:31.1 2456435.226 105.2 0.805 18.175 18.175
OGLE-2013-BLG-0071 18:01:26.54 -28:43:22.8 2456363.712 16.26 1.419 17.178 17.178
OGLE-2013-BLG-0072 18:04:15.52 -28:33:06.8 2456356.148 193.8 0.042 19.155 20.849
OGLE-2013-BLG-0073 18:03:41.68 -28:20:59.5 2456359.150 58.37 1.655 15.619 15.619
OGLE-2013-BLG-0074 18:02:05.91 -28:23:19.9 2456338.033 87.64 0.738 18.086 18.086
OGLE-2013-BLG-0075 18:03:29.37 -28:03:16.1 2456355.169 5.681 1.190 15.389 15.389
OGLE-2013-BLG-0076 18:02:31.04 -28:09:39.3 2456380.126 19.03 0.977 16.475 16.475
OGLE-2013-BLG-0077 18:05:23.02 -29:16:29.2 2456348.264 37.88 0.142 17.680 19.123
OGLE-2013-BLG-0078 18:00:58.03 -29:29:23.3 2456336.900 5.549 0.350 18.478 18.478
OGLE-2013-BLG-0079 18:05:12.56 -31:36:14.5 2456383.468 48.53 1.224 16.092 16.092
OGLE-2013-BLG-0080 18:03:30.39 -30:55:10.8 2456328.968 91.85 0.352 19.399 19.399
OGLE-2013-BLG-0081 18:01:34.06 -30:41:19.9 2456338.470 24.05 0.721 18.574 18.574
OGLE-2013-BLG-0082 18:04:27.47 -32:42:10.3 2456486.362 12.77 2.091 17.970 17.970
OGLE-2013-BLG-0083 18:05:52.64 -32:32:08.2 2456366.510 129.4 0.153 19.094 20.562
OGLE-2013-BLG-0084 18:01:58.53 -32:06:39.7 2456349.310 12.50 0.030 18.298 19.456
OGLE-2013-BLG-0085 18:08:16.48 -26:54:27.5 2456325.442 15.21 0.001 15.616 16.362
OGLE-2013-BLG-0086 18:11:32.24 -26:35:07.9 2456373.673 48.75 1.152 13.938 13.938
OGLE-2013-BLG-0087 18:10:26.75 -28:21:23.6 2456335.889 36.17 0.072 19.113 21.609
OGLE-2013-BLG-0088 18:09:06.37 -28:21:34.2 2456348.311 17.97 0.100 20.286 20.913
OGLE-2013-BLG-0089 18:08:45.23 -28:33:14.5 2456357.475 101.5 0.318 17.374 19.207
OGLE-2013-BLG-0090 18:05:44.63 -28:15:34.7 2456349.549 117.4 0.240 19.947 20.630
OGLE-2013-BLG-0091 18:11:20.64 -27:59:02.2 2456332.314 51.96 0.005 19.438 19.906
OGLE-2013-BLG-0092 18:08:40.47 -27:43:57.2 2456350.567 3.430 1.453 17.825 17.825
OGLE-2013-BLG-0093 18:06:28.83 -27:45:39.4 2456341.905 3.702 0.334 18.670 18.670
OGLE-2013-BLG-0094 18:10:27.96 -27:28:15.0 2456325.554 36.28 0.414 18.794 18.794
OGLE-2013-BLG-0095 18:08:36.17 -27:31:00.2 2456360.188 23.43 0.904 18.487 18.487
OGLE-2013-BLG-0096 18:07:09.40 -27:39:25.1 2456387.023 110.5 0.334 15.828 18.986
OGLE-2013-BLG-0097 18:07:26.08 -29:03:18.0 2456326.028 12.55 0.000 17.742 17.742
OGLE-2013-BLG-0098 18:05:50.63 -29:03:08.8 2456343.007 35.54 1.128 17.890 17.890
OGLE-2013-BLG-0099 18:09:06.89 -28:37:53.4 2456401.567 34.42 0.358 16.693 16.693
OGLE-2013-BLG-0100 17:54:02.22 -31:25:53.5 2456316.221 14.45 1.465 15.920 15.920
OGLE-2013-BLG-0101 17:52:55.20 -31:30:42.5 2456363.633 35.35 0.006 19.826 19.826
OGLE-2013-BLG-0102 17:52:07.08 -31:41:26.1 2456374.834 2.121 0.389 16.892 16.892
OGLE-2013-BLG-0103 17:54:26.97 -31:16:57.8 2456355.989 28.19 0.407 17.086 17.086
OGLE-2013-BLG-0104 17:54:21.86 -31:11:40.3 2456361.984 55.43 0.021 19.410 19.410
OGLE-2013-BLG-0105 17:53:35.52 -31:06:17.0 2456393.322 40.95 1.561 16.750 16.750
OGLE-2013-BLG-0106 17:52:26.80 -31:12:56.9 2456319.656 10.90 0.574 16.594 16.594
OGLE-2013-BLG-0107 17:49:00.64 -30:51:53.2 2456348.588 17.61 0.445 19.868 19.868
OGLE-2013-BLG-0108 17:53:58.16 -32:41:10.4 2456490.347 404.1 0.077 16.292 19.896
OGLE-2013-BLG-0109 17:53:47.39 -32:41:20.3 2456346.599 6.676 0.728 18.352 18.352
OGLE-2013-BLG-0110 17:54:53.51 -32:34:56.2 2456336.883 3.388 0.215 19.107 19.107
OGLE-2013-BLG-0111 17:49:43.61 -32:30:46.9 2456363.008 52.66 0.015 19.979 20.915
OGLE-2013-BLG-0112 17:49:40.97 -32:13:18.5 2456350.891 15.64 0.095 20.716 20.716
OGLE-2013-BLG-0113 17:53:27.29 -31:51:04.2 2456340.073 41.05 0.226 19.732 19.732
OGLE-2013-BLG-0114 18:06:23.15 -25:59:25.6 2456341.100 61.51 0.000 18.656 19.577
OGLE-2013-BLG-0115 18:06:57.11 -25:49:43.0 2456341.211 30.71 0.205 20.072 20.072
OGLE-2013-BLG-0116 18:05:41.61 -25:47:40.9 2456345.574 34.04 0.092 19.182 21.595
OGLE-2013-BLG-0117 18:05:55.07 -25:24:40.9 2456340.909 4.664 0.790 16.046 16.046
OGLE-2013-BLG-0118 18:09:15.33 -24:59:41.1 2456387.814 58.73 0.683 17.535 17.535
OGLE-2013-BLG-0119 17:44:41.83 -34:30:23.9 2456343.992 27.01 0.349 17.891 17.891
OGLE-2013-BLG-0120 17:45:19.55 -34:25:47.8 2456522.785 151.7 1.191 17.081 17.081
OGLE-2013-BLG-0121 17:37:29.04 -27:26:24.2 2456367.351 33.90 0.474 16.109 17.420
OGLE-2013-BLG-0122 17:35:23.31 -27:12:06.2 2456381.751 70.18 0.808 17.259 18.423
OGLE-2013-BLG-0123 17:34:18.79 -27:17:47.9 2456334.944 9.004 0.161 19.739 19.739
OGLE-2013-BLG-0124 17:36:17.49 -26:56:04.6 2456359.898 26.86 0.016 19.714 20.124
OGLE-2013-BLG-0125 17:35:50.62 -26:52:27.8 2456353.412 23.78 0.253 16.465 20.031
OGLE-2013-BLG-0126 17:35:32.32 -26:53:44.0 2456343.276 32.92 0.010 19.153 19.482
OGLE-2013-BLG-0127 17:37:49.19 -26:47:27.3 2456330.418 13.67 1.009 18.045 18.045
OGLE-2013-BLG-0128 17:36:15.13 -26:38:24.4 2456373.586 38.51 0.034 19.759 20.087
OGLE-2013-BLG-0129 17:35:55.98 -26:45:42.0 2456378.343 50.51 0.641 16.515 16.515
OGLE-2013-BLG-0130 17:51:32.29 -28:40:56.1 2456361.718 31.55 0.048 20.139 21.360
OGLE-2013-BLG-0131 17:52:47.37 -28:22:58.5 2456359.620 12.83 0.173 19.617 19.617
OGLE-2013-BLG-0132 17:59:03.51 -28:25:15.7 2456370.732 32.54 0.251 18.872 18.872
OGLE-2013-BLG-0133 17:58:46.20 -28:27:48.1 2456346.069 114.7 0.290 18.858 20.737
OGLE-2013-BLG-0134 17:54:56.85 -29:28:24.5 2456354.095 3.997 0.149 18.341 20.557
OGLE-2013-BLG-0135 17:54:25.14 -28:59:30.4 2456358.563 40.03 0.170 19.086 20.998
OGLE-2013-BLG-0136 17:56:16.67 -30:50:48.2 2456356.036 11.72 0.486 19.879 19.879
OGLE-2013-BLG-0137 18:01:09.31 -29:43:00.1 2456368.051 86.02 0.224 18.907 20.511
OGLE-2013-BLG-0138 18:01:08.09 -30:48:00.6 2456375.572 77.10 0.460 18.781 19.720
OGLE-2013-BLG-0139 18:10:08.25 -28:36:04.0 2456381.727 47.48 0.384 17.561 19.492
OGLE-2013-BLG-0140 18:08:41.45 -29:18:28.8 2456354.449 60.27 0.023 19.084 22.001
OGLE-2013-BLG-0141 17:46:19.63 -34:00:19.6 2456355.135 7.133 0.038 19.734 19.734
OGLE-2013-BLG-0142 17:43:58.73 -33:46:31.7 2456352.542 24.16 0.944 18.778 18.778
OGLE-2013-BLG-0143 18:00:48.65 -27:29:30.5 2456357.518 4.878 1.150 17.897 17.897
OGLE-2013-BLG-0144 18:00:15.11 -28:05:26.4 2456358.325 3.438 0.450 17.597 17.597
OGLE-2013-BLG-0145 17:58:43.23 -27:58:35.5 2456405.846 29.81 0.467 16.310 16.310
OGLE-2013-BLG-0146 18:03:47.68 -27:08:17.5 2456358.233 19.08 0.102 19.118 20.819
OGLE-2013-BLG-0147 18:05:21.74 -28:39:22.8 2456367.763 22.88 0.385 18.447 18.836
OGLE-2013-BLG-0148 18:03:16.82 -30:14:21.0 2456352.266 19.58 1.059 18.365 18.365
OGLE-2013-BLG-0149 18:04:04.96 -29:47:07.6 2456352.703 35.19 0.587 19.355 19.355
OGLE-2013-BLG-0150 18:08:11.49 -25:28:03.4 2456398.803 63.95 0.229 18.362 19.263
OGLE-2013-BLG-0151 17:54:14.98 -30:18:33.2 2456393.586 19.44 0.552 15.766 15.766
OGLE-2013-BLG-0152 17:54:38.65 -30:41:56.7 2456360.591 25.19 0.334 18.347 20.670
OGLE-2013-BLG-0153 17:57:15.99 -30:02:34.8 2456360.486 4.655 0.760 18.282 18.282
OGLE-2013-BLG-0154 18:02:42.83 -27:44:25.2 2456380.734 44.84 0.146 18.943 19.618
OGLE-2013-BLG-0155 18:05:16.21 -27:25:32.7 2456359.994 22.10 0.710 18.943 18.943
OGLE-2013-BLG-0156 18:04:11.23 -29:02:48.5 2456358.519 9.878 0.785 19.153 19.153
OGLE-2013-BLG-0157 18:04:26.20 -30:49:48.9 2456355.392 7.459 1.266 18.176 18.176
OGLE-2013-BLG-0158 18:08:10.86 -28:10:29.3 2456358.254 28.29 0.084 18.957 19.583
OGLE-2013-BLG-0159 17:53:02.60 -30:35:59.4 2456362.853 13.94 0.144 19.890 19.890
OGLE-2013-BLG-0160 17:38:30.38 -27:21:33.5 2456363.908 19.92 0.007 18.798 21.249
OGLE-2013-BLG-0161 17:51:26.47 -28:30:36.7 2456411.086 34.20 0.065 17.489 17.768
OGLE-2013-BLG-0162 17:50:12.53 -29:55:16.0 2456363.247 43.26 0.015 19.431 22.657
OGLE-2013-BLG-0163 17:51:13.83 -29:30:03.1 2456371.516 15.87 0.485 18.574 18.883
OGLE-2013-BLG-0164 17:56:57.74 -28:34:31.5 2456360.641 2.960 0.160 20.130 20.130
OGLE-2013-BLG-0165 17:55:17.52 -28:25:19.3 2456370.095 21.05 0.846 18.523 18.523
OGLE-2013-BLG-0166 17:57:34.71 -28:45:31.9 2456359.851 2.677 0.452 19.162 19.162
OGLE-2013-BLG-0167 17:58:46.95 -32:14:50.8 2456381.487 115.8 0.176 18.989 20.830
OGLE-2013-BLG-0168 17:58:06.07 -32:09:27.9 2456378.507 27.17 0.372 19.452 19.452
OGLE-2013-BLG-0169 17:55:34.81 -31:38:12.3 2456363.546 7.975 1.220 18.057 18.057
OGLE-2013-BLG-0170 18:04:13.03 -27:43:10.6 2456390.630 25.12 1.656 16.173 16.173
OGLE-2013-BLG-0171 18:00:40.01 -27:28:57.9 2456380.073 32.88 0.345 19.202 19.474
OGLE-2013-BLG-0172 17:50:55.74 -30:29:29.5 2456370.142 50.68 0.082 20.113 21.481
OGLE-2013-BLG-0173 17:51:33.63 -32:47:26.6 2456368.444 118.1 0.188 18.998 21.270
OGLE-2013-BLG-0174 17:54:37.15 -32:14:47.6 2456362.874 10.68 1.216 18.205 18.205
OGLE-2013-BLG-0175 17:53:28.53 -28:40:34.1 2456366.087 27.25 0.201 20.098 21.445
OGLE-2013-BLG-0176 17:51:48.58 -28:44:58.9 2456369.515 15.97 0.350 19.225 19.225
OGLE-2013-BLG-0177 17:51:20.25 -28:27:08.9 2456364.666 19.10 0.142 20.450 21.631
OGLE-2013-BLG-0178 17:52:51.09 -28:15:35.5 2456389.806 26.52 1.044 16.246 16.246
OGLE-2013-BLG-0179 17:53:43.09 -33:29:31.4 2456376.404 49.59 0.063 18.927 20.553
OGLE-2013-BLG-0180 17:57:42.01 -28:20:10.7 2456377.187 62.20 0.453 18.090 19.076
OGLE-2013-BLG-0181 17:56:22.82 -29:29:07.6 2456371.994 30.52 0.378 18.556 19.805
OGLE-2013-BLG-0182 17:58:41.16 -29:07:24.5 2456365.936 27.42 0.037 17.792 19.608
OGLE-2013-BLG-0183 17:57:02.21 -29:06:44.0 2456496.303 97.20 0.757 16.886 17.171
OGLE-2013-BLG-0184 17:55:37.84 -29:03:12.0 2456389.714 85.99 0.175 16.292 19.856
OGLE-2013-BLG-0185 17:59:34.12 -30:58:52.9 2456365.401 14.81 0.901 18.604 18.604
OGLE-2013-BLG-0186 18:01:39.77 -29:07:41.6 2456368.336 35.76 0.111 19.416 21.224
OGLE-2013-BLG-0187 18:00:23.89 -28:36:11.2 2456360.356 5.744 0.122 19.513 19.513
OGLE-2013-BLG-0188 18:01:17.01 -30:41:00.6 2456361.690 5.282 0.108 19.415 19.778
OGLE-2013-BLG-0189 18:08:08.87 -26:54:39.9 2456359.583 6.546 0.354 19.501 19.501
OGLE-2013-BLG-0190 18:11:13.73 -28:11:42.0 2456364.580 3.580 0.483 18.598 18.598
OGLE-2013-BLG-0191 18:07:10.45 -29:09:29.6 2456362.489 6.848 0.498 18.839 18.839
OGLE-2013-BLG-0192 18:13:09.40 -24:19:42.4 2456401.787 9.388 0.101 18.517 18.517
OGLE-2013-BLG-0193 18:07:12.79 -25:26:58.3 2456361.205 34.61 0.401 18.153 19.984
OGLE-2013-BLG-0194 17:38:06.37 -27:10:53.5 2456362.645 13.17 0.428 20.257 20.257
OGLE-2013-BLG-0195 17:54:06.11 -28:36:11.4 2456392.576 32.04 1.383 17.253 17.253
OGLE-2013-BLG-0196 17:52:19.10 -29:55:54.0 2456363.199 29.87 1.151 18.207 18.207
OGLE-2013-BLG-0197 17:53:47.10 -33:46:56.6 2456380.808 38.65 0.298 18.869 19.471
OGLE-2013-BLG-0198 18:02:14.07 -28:35:37.5 2456362.205 4.673 0.155 18.853 19.907
OGLE-2013-BLG-0199 17:43:27.15 -22:40:19.6 2456332.045 36.15 0.292 16.505 17.066
OGLE-2013-BLG-0200 17:45:32.85 -23:20:25.7 2456349.882 13.12 1.191 17.835 17.835
OGLE-2013-BLG-0201 17:52:09.14 -22:10:31.1 2456363.195 34.56 1.423 15.275 15.275
OGLE-2013-BLG-0202 17:49:53.06 -23:12:01.2 2456349.102 13.93 0.806 18.339 18.339
OGLE-2013-BLG-0203 17:53:12.40 -22:49:15.7 2456348.435 49.31 0.020 18.996 20.510
OGLE-2013-BLG-0204 17:52:15.15 -28:52:42.3 2456353.363 3.308 0.221 20.030 20.030
OGLE-2013-BLG-0205 17:54:09.67 -30:04:47.0 2456355.057 51.24 0.016 20.128 21.859
OGLE-2013-BLG-0206 17:52:30.16 -29:15:28.4 2456360.436 20.23 0.042 20.154 21.560
OGLE-2013-BLG-0207 17:57:32.85 -28:16:26.4 2456361.842 20.29 0.079 20.179 21.186
OGLE-2013-BLG-0208 17:56:36.00 -27:59:47.3 2456353.164 38.44 0.127 20.083 20.083
OGLE-2013-BLG-0209 17:58:35.92 -29:42:05.3 2456345.764 13.35 0.014 20.009 21.281
OGLE-2013-BLG-0210 17:57:06.72 -29:42:26.0 2456343.474 16.23 0.037 20.046 20.046
OGLE-2013-BLG-0211 17:55:07.37 -28:53:00.5 2456337.586 26.75 0.000 20.275 21.357
OGLE-2013-BLG-0212 17:56:02.62 -30:53:28.8 2456344.715 60.87 0.011 20.236 23.406
OGLE-2013-BLG-0213 17:54:24.38 -30:27:37.7 2456334.102 30.80 0.266 19.963 19.963
OGLE-2013-BLG-0214 17:57:07.27 -30:21:09.8 2456356.295 17.25 0.076 20.248 20.909
OGLE-2013-BLG-0215 18:00:44.17 -29:33:59.3 2456363.365 31.47 0.137 20.005 20.005
OGLE-2013-BLG-0216 18:09:58.18 -26:20:58.4 2456336.485 21.20 0.149 19.895 19.895
OGLE-2013-BLG-0217 17:51:45.36 -28:59:51.7 2456365.192 1.613 0.000 17.971 17.971
OGLE-2013-BLG-0218 17:51:36.40 -28:47:25.8 2456373.390 21.96 0.262 19.767 20.340
OGLE-2013-BLG-0219 17:50:49.62 -34:32:08.6 2456316.935 57.16 0.440 18.786 18.786
OGLE-2013-BLG-0220 17:57:48.74 -30:06:09.4 2456369.630 5.397 0.911 18.666 18.666
OGLE-2013-BLG-0221 17:55:46.28 -32:11:55.8 2456381.966 19.52 0.422 17.633 18.889
OGLE-2013-BLG-0222 17:57:19.47 -34:40:59.1 2456357.455 25.89 0.584 18.661 18.661
OGLE-2013-BLG-0223 18:03:15.43 -26:59:13.6 2456383.764 24.41 1.432 17.449 17.449
OGLE-2013-BLG-0224 17:37:49.90 -36:34:12.3 2456340.637 59.41 0.251 15.813 17.514
OGLE-2013-BLG-0225 17:39:39.08 -36:08:01.1 2456553.129 269.2 0.651 18.131 18.131
OGLE-2013-BLG-0226 17:41:16.69 -35:28:45.1 2456377.033 70.29 0.265 17.058 19.311
OGLE-2013-BLG-0227 18:05:38.97 -26:23:43.0 2456360.994 41.91 0.581 15.539 15.871
OGLE-2013-BLG-0228 18:04:32.75 -26:17:52.5 2456417.197 89.77 0.464 17.235 17.235
OGLE-2013-BLG-0229 17:45:13.37 -33:29:50.4 2456353.007 50.60 0.024 19.230 19.619
OGLE-2013-BLG-0230 17:44:55.88 -33:28:32.2 2456367.507 19.90 0.445 16.430 17.223
OGLE-2013-BLG-0231 17:43:56.38 -32:46:07.0 2456370.234 13.94 0.055 15.605 15.605
OGLE-2013-BLG-0232 18:00:07.60 -27:32:01.1 2456368.487 102.6 0.130 20.296 20.296
OGLE-2013-BLG-0233 17:53:35.38 -29:12:32.8 2456368.885 20.91 1.179 18.579 18.579
