11:37:53.68421053,-47:21:27.27443952
11:44:12.63157895,-47:21:27.27443952
04:13:07.5,+15:05:41.23355836
04:18:45,+15:05:41.23355836
06:11:15,+36:25:24.86511239
06:16:52.5,+36:25:24.86511239
18:28:07.5,-27:57:11.47278017
06:28:07.5,-04:10:53.5017832
16:34:44.21052632,-47:21:27.27443952
16:41:03.15789474,-47:21:27.27443952
16:47:22.10526316,-47:21:27.27443952
00:06:00,+67:56:05.74313637
17:00:00,-47:21:27.27443952
17:06:18.94736842,-47:21:27.27443952
07:24:22.5,-23:58:10.13634393
07:30:00,-23:58:10.13634393
01:06:00,+67:56:05.74313637
17:31:34.73684211,-47:21:27.27443952
07:46:52.5,-23:58:10.13634393
08:03:45,-23:58:10.13634393
17:57:11.25,-15:42:49.89977283
16:41:15,-23:58:10.13634393
16:58:07.5,-23:58:10.13634393
17:20:37.5,-23:58:10.13634393
17:26:15,-23:58:10.13634393
17:31:52.5,-23:58:10.13634393
17:37:30,-23:58:10.13634393
17:43:07.5,-23:58:10.13634393
17:48:45,-23:58:10.13634393
17:54:22.5,-23:58:10.13634393
18:00:00,-23:58:10.13634393
18:05:37.5,-23:58:10.13634393
18:11:15,-23:58:10.13634393
18:16:52.5,-23:58:10.13634393
00:05:48.38709677,+67:11:22.9978675
18:28:07.5,-23:58:10.13634393
18:33:45,-23:58:10.13634393
18:39:22.5,-04:10:53.5017832
18:22:30,-23:58:10.13634393
01:03:52.25806452,+67:11:22.9978675
01:15:29.03225806,+67:11:22.9978675
18:50:37.5,-04:10:53.5017832
19:07:30,+15:05:41.23355836
19:13:07.5,+15:05:41.23355836
18:45:00,-04:10:53.5017832
18:39:22.5,-23:58:10.13634393
02:48:23.22580645,+67:11:22.9978675
03:00:00,+67:11:22.9978675
19:46:52.5,+36:25:24.86511239
19:52:30,+36:25:24.86511239
19:46:52.5,+15:05:41.23355836
20:15:00,+36:25:24.86511239
20:20:37.5,+36:25:24.86511239
08:11:47.14285714,-48:08:28.3480597
08:18:12.85714286,-48:08:28.3480597
08:37:30,-48:08:28.3480597
08:43:55.71428571,-48:08:28.3480597
08:50:21.42857143,-48:08:28.3480597
08:56:47.14285714,-48:08:28.3480597
22:01:52.5,+36:25:24.86511239
04:15:20.93023256,+58:09:37.32679562
04:23:43.25581395,+58:09:37.32679562
16:39:38.57142857,-48:08:28.3480597
16:46:04.28571429,-48:08:28.3480597
16:52:30,-48:08:28.3480597
16:58:55.71428571,-48:08:28.3480597
17:05:21.42857143,-48:08:28.3480597
04:15:56.25,+14:28:39.04386935
17:31:04.28571429,-48:08:28.3480597
17:37:30,-48:08:28.3480597
06:08:26.25,+35:41:07.20496555
06:14:03.75,+35:41:07.20496555
00:28:07.5,+66:26:36.72848724
00:39:22.5,+66:26:36.72848724
01:13:07.5,+66:26:36.72848724
06:53:26.25,-24:37:27.54606779
02:31:52.5,+66:26:36.72848724
07:27:11.25,-24:37:27.54606779
02:54:22.5,+66:26:36.72848724
03:05:37.5,+66:26:36.72848724
07:49:41.25,-24:37:27.54606779
07:55:18.75,-24:37:27.54606779
08:00:56.25,-24:37:27.54606779
08:06:33.75,-24:37:27.54606779
